time,ref_q1,ref_q2,ref_q3,ref_q4,ref_q5,ref_q6,q1,q2,q3,q4,q5,q6,vel_q1,vel_q2,vel_q3,vel_q4,vel_q5,vel_q6,tau1,tau2,tau3,tau4,tau5,tau6,acc_q1,acc_q2,acc_q3,acc_q4,acc_q5,acc_q6
0.344000,0.000000,0.021576,0.000000,0.055138,0.000000,0.000000,-0.000120,0.011883,0.000115,0.049544,0.000714,0.007579,-0.007235,0.184672,0.000100,0.505886,0.005483,0.005824,0.032975,1.968807,-0.011627,0.871659,-0.007906,-0.076611,-0.298065,1.691646,-0.016278,3.525721,-0.017409,-0.075290
0.348000,0.000000,0.022413,0.000000,0.057278,0.000000,0.000000,-0.000152,0.012639,0.000115,0.051603,0.000735,0.007601,-0.008397,0.191436,0.000017,0.519885,0.005405,0.005603,0.040862,1.982702,-0.011534,0.881779,-0.008113,-0.076806,-0.293086,1.691099,-0.018472,3.507641,-0.019818,-0.067054
0.352000,0.000000,0.023270,0.000000,0.059467,0.000000,0.000000,-0.000188,0.013421,0.000115,0.053717,0.000757,0.007623,-0.009520,0.198192,-0.000074,0.533753,0.005317,0.005412,0.049621,1.995152,-0.011393,0.891291,-0.008315,-0.076998,-0.280390,1.688274,-0.020448,3.466597,-0.022126,-0.059605
0.356000,0.000000,0.024146,0.000000,0.061707,0.000000,0.000000,-0.000229,0.014231,0.000114,0.055886,0.000778,0.007645,-0.010578,0.204932,-0.000172,0.547413,0.005220,0.005246,0.059171,2.006194,-0.011205,0.900441,-0.008512,-0.077186,-0.261976,1.683217,-0.022112,3.408917,-0.024326,-0.053272
0.360000,0.000000,0.025043,0.000000,0.063998,0.000000,0.000000,-0.000274,0.015067,0.000113,0.058110,0.000798,0.007665,-0.011552,0.211646,-0.000275,0.560817,0.005116,0.005101,0.069423,2.015869,-0.010967,0.909470,-0.008704,-0.077371,-0.239833,1.675981,-0.023407,3.340867,-0.026409,-0.048257
0.364000,0.000000,0.025959,0.000000,0.066340,0.000000,0.000000,-0.000322,0.015931,0.000112,0.060386,0.000819,0.007685,-0.012433,0.218325,-0.000383,0.573935,0.005003,0.004971,0.080289,2.024223,-0.010682,0.918607,-0.008890,-0.077553,-0.215829,1.666627,-0.024308,3.268305,-0.028367,-0.044648
0.368000,0.000000,0.026895,0.000000,0.068732,0.000000,0.000000,-0.000374,0.016820,0.000110,0.062714,0.000838,0.007705,-0.013217,0.224962,-0.000492,0.586765,0.004883,0.004850,0.091687,2.031307,-0.010349,0.928053,-0.009071,-0.077732,-0.191617,1.655219,-0.024815,3.196400,-0.030195,-0.042434
0.372000,0.000000,0.027851,0.000000,0.071175,0.000000,0.000000,-0.000429,0.017737,0.000108,0.065092,0.000858,0.007724,-0.013907,0.231548,-0.000602,0.599320,0.004757,0.004734,0.103540,2.037177,-0.009970,0.937976,-0.009246,-0.077907,-0.168577,1.641831,-0.024951,3.129448,-0.031885,-0.041520
0.376000,0.000000,0.028827,0.000000,0.073670,0.000000,0.000000,-0.000486,0.018679,0.000105,0.067520,0.000876,0.007743,-0.014511,0.238076,-0.000712,0.611627,0.004624,0.004618,0.115785,2.041892,-0.009548,0.948508,-0.009414,-0.078077,-0.147776,1.626540,-0.024754,3.070750,-0.033434,-0.041752
0.380000,0.000000,0.029823,0.000000,0.076216,0.000000,0.000000,-0.000545,0.019648,0.000102,0.069997,0.000894,0.007761,-0.015038,0.244539,-0.000819,0.623726,0.004486,0.004498,0.128372,2.045517,-0.009084,0.959739,-0.009577,-0.078242,-0.129960,1.609429,-0.024274,3.022578,-0.034836,-0.042930
0.384000,0.000000,0.030840,0.000000,0.078813,0.000000,0.000000,-0.000606,0.020642,0.000098,0.072522,0.000912,0.007778,-0.015503,0.250928,-0.000925,0.635661,0.004343,0.004370,0.141262,2.048118,-0.008582,0.971719,-0.009733,-0.078401,-0.115551,1.590586,-0.023566,2.986198,-0.036089,-0.044829
0.388000,0.000000,0.031876,0.000000,0.081461,0.000000,0.000000,-0.000669,0.021661,0.000094,0.075094,0.000929,0.007796,-0.015920,0.257238,-0.001026,0.647482,0.004195,0.004233,0.154430,2.049768,-0.008043,0.984463,-0.009882,-0.078554,-0.104682,1.570106,-0.022689,2.961952,-0.037188,-0.047216
0.392000,0.000000,0.032932,0.000000,0.084160,0.000000,0.000000,-0.000734,0.022706,0.000090,0.077713,0.000945,0.007812,-0.016301,0.263462,-0.001124,0.659236,0.004043,0.004086,0.167863,2.050539,-0.007470,0.997953,-0.010025,-0.078699,-0.097229,1.548086,-0.021701,2.949373,-0.038133,-0.049867
0.396000,0.000000,0.034009,0.000000,0.086911,0.000000,0.000000,-0.000800,0.023775,0.000085,0.080379,0.000961,0.007828,-0.016661,0.269595,-0.001217,0.670966,0.003888,0.003928,0.181556,2.050509,-0.006864,1.012146,-0.010161,-0.078837,-0.092856,1.524627,-0.020654,2.947341,-0.038921,-0.052575
0.400000,0.000000,0.035105,0.000000,0.089714,0.000000,0.000000,-0.000868,0.024869,0.000080,0.083093,0.000976,0.007843,-0.017010,0.275630,-0.001306,0.682711,0.003731,0.003760,0.195513,2.049757,-0.006228,1.026976,-0.010291,-0.078967,-0.091075,1.499836,-0.019595,2.954240,-0.039552,-0.055160
0.404000,0.000000,0.036222,0.000000,0.092567,0.000000,0.000000,-0.000937,0.025986,0.000075,0.085853,0.000991,0.007858,-0.017356,0.281564,-0.001391,0.694501,0.003572,0.003583,0.209742,2.048363,-0.005564,1.042364,-0.010414,-0.079089,-0.091290,1.473822,-0.018564,2.968128,-0.040027,-0.057479
0.408000,0.000000,0.037358,0.000000,0.095472,0.000000,0.000000,-0.001007,0.027127,0.000069,0.088660,0.001005,0.007872,-0.017707,0.287390,-0.001472,0.706359,0.003411,0.003397,0.224253,2.046412,-0.004872,1.058226,-0.010531,-0.079202,-0.092852,1.446694,-0.017590,2.986899,-0.040344,-0.059423
0.412000,0.000000,0.038515,0.000000,0.098427,0.000000,0.000000,-0.001079,0.028291,0.000063,0.091516,0.001018,0.007885,-0.018067,0.293105,-0.001550,0.718300,0.003249,0.003205,0.239059,2.043986,-0.004154,1.074472,-0.010640,-0.079306,-0.095109,1.418565,-0.016697,3.008426,-0.040507,-0.060922
0.416000,0.000000,0.039692,0.000000,0.101434,0.000000,0.000000,-0.001152,0.029477,0.000057,0.094419,0.001031,0.007897,-0.018435,0.298706,-0.001624,0.730328,0.003088,0.003009,0.254169,2.041171,-0.003410,1.091018,-0.010744,-0.079402,-0.097438,1.389550,-0.015898,3.030688,-0.040516,-0.061941
0.420000,0.000000,0.040888,0.000000,0.104492,0.000000,0.000000,-0.001226,0.030686,0.000050,0.097370,0.001042,0.007909,-0.018812,0.304188,-0.001695,0.742443,0.002927,0.002810,0.269588,2.038053,-0.002643,1.107785,-0.010840,-0.079490,-0.099284,1.359763,-0.015199,3.051868,-0.040373,-0.062478
0.424000,0.000000,0.042104,0.000000,0.107600,0.000000,0.000000,-0.001303,0.031916,0.000043,0.100370,0.001054,0.007920,-0.019193,0.309550,-0.001763,0.754637,0.002766,0.002611,0.285320,2.034716,-0.001851,1.124703,-0.010931,-0.079569,-0.100180,1.329319,-0.014600,3.070425,-0.040082,-0.062557
0.428000,0.000000,0.043341,0.000000,0.110759,0.000000,0.000000,-0.001380,0.033167,0.000036,0.103420,0.001064,0.007930,-0.019575,0.314788,-0.001829,0.766895,0.002608,0.002412,0.301360,2.031248,-0.001035,1.141717,-0.011015,-0.079641,-0.099765,1.298333,-0.014096,3.085144,-0.039646,-0.062226
0.432000,0.000000,0.044596,0.000000,0.113969,0.000000,0.000000,-0.001460,0.034439,0.000028,0.106518,0.001074,0.007939,-0.019951,0.319902,-0.001894,0.779200,0.002451,0.002216,0.317698,2.027732,-0.000196,1.158781,-0.011094,-0.079705,-0.097785,1.266918,-0.013679,3.095151,-0.039068,-0.061545
0.436000,0.000000,0.045872,0.000000,0.117228,0.000000,0.000000,-0.001540,0.035731,0.000021,0.109665,0.001084,0.007947,-0.020315,0.324889,-0.001957,0.791532,0.002297,0.002023,0.334318,2.024253,0.000666,1.175863,-0.011166,-0.079762,-0.094097,1.235188,-0.013339,3.099917,-0.038353,-0.060586
0.440000,0.000000,0.047167,0.000000,0.120538,0.000000,0.000000,-0.001622,0.037043,0.000013,0.112862,0.001093,0.007955,-0.020660,0.329749,-0.002019,0.803869,0.002146,0.001834,0.351198,2.020894,0.001551,1.192945,-0.011233,-0.079811,-0.088664,1.203253,-0.013063,3.099228,-0.037505,-0.059425
0.444000,0.000000,0.048481,0.000000,0.123897,0.000000,0.000000,-0.001706,0.038374,0.000004,0.116109,0.001101,0.007962,-0.020979,0.334481,-0.002079,0.816190,0.001999,0.001650,0.368310,2.017737,0.002459,1.210016,-0.011295,-0.079854,-0.081536,1.171222,-0.012840,3.093155,-0.036531,-0.058134
0.448000,0.000000,0.049815,0.000000,0.127306,0.000000,0.000000,-0.001790,0.039724,-0.000004,0.119404,0.001109,0.007968,-0.021266,0.339084,-0.002139,0.828474,0.001856,0.001471,0.385622,2.014861,0.003390,1.227076,-0.011351,-0.079891,-0.072843,1.139202,-0.012661,3.082004,-0.035435,-0.056782
0.452000,0.000000,0.051168,0.000000,0.130764,0.000000,0.000000,-0.001876,0.041091,-0.000013,0.122749,0.001116,0.007973,-0.021514,0.343560,-0.002198,0.840703,0.001718,0.001297,0.403097,2.012343,0.004343,1.244132,-0.011402,-0.079920,-0.062773,1.107296,-0.012517,3.066263,-0.034224,-0.055431
0.456000,0.000000,0.052541,0.000000,0.134270,0.000000,0.000000,-0.001963,0.042476,-0.000022,0.126142,0.001122,0.007978,-0.021720,0.347909,-0.002257,0.852858,0.001584,0.001128,0.420694,2.010258,0.005319,1.261195,-0.011448,-0.079944,-0.051555,1.075605,-0.012401,3.046545,-0.032904,-0.054127
0.460000,0.000000,0.053932,0.000000,0.137826,0.000000,0.000000,-0.002050,0.043879,-0.000031,0.129583,0.001128,0.007982,-0.021878,0.352131,-0.002314,0.864926,0.001457,0.000963,0.438373,2.008678,0.006318,1.278279,-0.011491,-0.079962,-0.039443,1.044227,-0.012312,3.023534,-0.031483,-0.052910
0.464000,0.000000,0.055342,0.000000,0.141429,0.000000,0.000000,-0.002138,0.045297,-0.000040,0.133073,0.001134,0.007986,-0.021986,0.356230,-0.002372,0.876896,0.001334,0.000802,0.456089,2.007673,0.007339,1.295399,-0.011528,-0.079974,-0.026698,1.013253,-0.012247,2.997935,-0.029967,-0.051805
0.468000,0.000000,0.056771,0.000000,0.145080,0.000000,0.000000,-0.002226,0.046732,-0.000050,0.136610,0.001139,0.007988,-0.022042,0.360205,-0.002429,0.888759,0.001218,0.000645,0.473799,2.007308,0.008382,1.312570,-0.011562,-0.079980,-0.013574,0.982775,-0.012210,2.970430,-0.028364,-0.050823
0.472000,0.000000,0.058218,0.000000,0.148779,0.000000,0.000000,-0.002314,0.048183,-0.000060,0.140195,0.001143,0.007991,-0.022046,0.364060,-0.002486,0.900509,0.001109,0.000491,0.491460,2.007644,0.009447,1.329803,-0.011593,-0.079980,-0.000308,0.952875,-0.012204,2.941641,-0.026682,-0.049968
0.476000,0.000000,0.059684,0.000000,0.152525,0.000000,0.000000,-0.002402,0.049648,-0.000070,0.143826,0.001148,0.007992,-0.021996,0.367797,-0.002543,0.912143,0.001006,0.000340,0.509027,2.008741,0.010536,1.347107,-0.011620,-0.079975,0.012889,0.923636,-0.012234,2.912106,-0.024930,-0.049233
0.480000,0.000000,0.061168,0.000000,0.156317,0.000000,0.000000,-0.002490,0.051129,-0.000080,0.147503,0.001151,0.007993,-0.021895,0.371419,-0.002600,0.923657,0.000910,0.000190,0.526462,2.010652,0.011647,1.364487,-0.011644,-0.079964,0.025842,0.895131,-0.012308,2.882259,-0.023116,-0.048603
0.484000,0.000000,0.062670,0.000000,0.160156,0.000000,0.000000,-0.002577,0.052623,-0.000091,0.151226,0.001155,0.007994,-0.021743,0.374929,-0.002657,0.935053,0.000822,0.000043,0.543723,2.013427,0.012781,1.381943,-0.011666,-0.079947,0.038409,0.867432,-0.012434,2.852421,-0.021248,-0.048059
0.488000,0.000000,0.064190,0.000000,0.164040,0.000000,0.000000,-0.002663,0.054131,-0.000102,0.154994,0.001158,0.007993,-0.021542,0.378331,-0.002715,0.946331,0.000741,-0.000103,0.560774,2.017113,0.013939,1.399471,-0.011685,-0.079925,0.050487,0.840602,-0.012620,2.822797,-0.019336,-0.047578
0.492000,0.000000,0.065727,0.000000,0.167970,0.000000,0.000000,-0.002749,0.055653,-0.000113,0.158808,0.001161,0.007993,-0.021294,0.381627,-0.002773,0.957491,0.000667,-0.000248,0.577578,2.021749,0.015121,1.417064,-0.011702,-0.079897,0.062006,0.814701,-0.012873,2.793486,-0.017387,-0.047134
0.496000,0.000000,0.067283,0.000000,0.171944,0.000000,0.000000,-0.002833,0.057187,-0.000124,0.162665,0.001163,0.007991,-0.021002,0.384822,-0.002832,0.968535,0.000601,-0.000392,0.594104,2.027373,0.016328,1.434709,-0.011717,-0.079863,0.072929,0.789781,-0.013201,2.764488,-0.015413,-0.046704
0.500000,0.000000,0.068855,0.000000,0.175963,0.000000,0.000000,-0.002917,0.058735,-0.000135,0.166567,0.001165,0.007989,-0.020668,0.387920,-0.002893,0.979465,0.000543,-0.000534,0.610318,2.034016,0.017560,1.452392,-0.011731,-0.079824,0.083246,0.765890,-0.013610,2.735722,-0.013420,-0.046265
0.504000,0.000000,0.070445,0.000000,0.180025,0.000000,0.000000,-0.002998,0.060294,-0.000147,0.170512,0.001167,0.007987,-0.020294,0.390926,-0.002956,0.990280,0.000492,-0.000676,0.626193,2.041704,0.018820,1.470095,-0.011744,-0.079779,0.092970,0.743069,-0.014104,2.707039,-0.011419,-0.045795
0.508000,0.000000,0.072051,0.000000,0.184131,0.000000,0.000000,-0.003078,0.061865,-0.000159,0.174499,0.001169,0.007984,-0.019882,0.393842,-0.003021,1.000980,0.000450,-0.000815,0.641701,2.050459,0.020109,1.487799,-0.011757,-0.079729,0.102129,0.721352,-0.014686,2.678245,-0.009417,-0.045280
0.512000,0.000000,0.073674,0.000000,0.188279,0.000000,0.000000,-0.003157,0.063447,-0.000171,0.178530,0.001171,0.007980,-0.019436,0.396675,-0.003088,1.011566,0.000415,-0.000953,0.656816,2.060299,0.021426,1.505484,-0.011769,-0.079674,0.110761,0.700767,-0.015359,2.649117,-0.007425,-0.044706
0.516000,0.000000,0.075314,0.000000,0.192469,0.000000,0.000000,-0.003233,0.065041,-0.000184,0.182602,0.001173,0.007976,-0.018957,0.399428,-0.003157,1.022033,0.000387,-0.001090,0.671513,2.071233,0.022776,1.523129,-0.011780,-0.079613,0.118909,0.681336,-0.016121,2.619420,-0.005450,-0.044065
0.520000,0.000000,0.076970,0.000000,0.196701,0.000000,0.000000,-0.003308,0.066645,-0.000197,0.186716,0.001174,0.007971,-0.018446,0.402107,-0.003230,1.032381,0.000368,-0.001224,0.685769,2.083269,0.024158,1.540714,-0.011792,-0.079547,0.126619,0.663073,-0.016971,2.588924,-0.003502,-0.043353
0.524000,0.000000,0.078642,0.000000,0.200974,0.000000,0.000000,-0.003380,0.068260,-0.000210,0.190871,0.001175,0.007966,-0.017905,0.404715,-0.003307,1.042605,0.000355,-0.001355,0.699562,2.096408,0.025575,1.558220,-0.011805,-0.079477,0.133930,0.645987,-0.017906,2.557416,-0.001588,-0.042568
0.528000,0.000000,0.080330,0.000000,0.205287,0.000000,0.000000,-0.003451,0.069885,-0.000223,0.195067,0.001177,0.007960,-0.017336,0.407258,-0.003387,1.052700,0.000351,-0.001484,0.712872,2.110646,0.027028,1.575628,-0.011818,-0.079401,0.140874,0.630081,-0.018919,2.524709,0.000284,-0.041715
0.532000,0.000000,0.082033,0.000000,0.209639,0.000000,0.000000,-0.003518,0.071521,-0.000237,0.199303,0.001178,0.007954,-0.016741,0.409740,-0.003471,1.062662,0.000353,-0.001610,0.725678,2.125975,0.028521,1.592923,-0.011832,-0.079321,0.147477,0.615350,-0.020006,2.490648,0.002105,-0.040799
0.536000,0.000000,0.083751,0.000000,0.214030,0.000000,0.000000,-0.003584,0.073166,-0.000251,0.203578,0.001180,0.007947,-0.016120,0.412167,-0.003560,1.072484,0.000362,-0.001732,0.737961,2.142381,0.030054,1.610090,-0.011847,-0.079236,0.153753,0.601782,-0.021159,2.455119,0.003869,-0.039827
0.540000,0.000000,0.085484,0.000000,0.218460,0.000000,0.000000,-0.003647,0.074820,-0.000266,0.207892,0.001181,0.007940,-0.015475,0.414542,-0.003653,1.082161,0.000378,-0.001852,0.749704,2.159845,0.031630,1.627115,-0.011864,-0.079147,0.159704,0.589361,-0.022368,2.418044,0.005567,-0.038808
0.544000,0.000000,0.087232,0.000000,0.222927,0.000000,0.000000,-0.003707,0.076484,-0.000280,0.212244,0.001183,0.007933,-0.014808,0.416870,-0.003751,1.091687,0.000400,-0.001968,0.760889,2.178345,0.033251,1.643989,-0.011883,-0.079054,0.165325,0.578065,-0.023625,2.379384,0.007194,-0.037753
0.548000,0.000000,0.088995,0.000000,0.227430,0.000000,0.000000,-0.003764,0.078158,-0.000296,0.216635,0.001184,0.007924,-0.014118,0.419155,-0.003854,1.101055,0.000429,-0.002080,0.771501,2.197852,0.034919,1.660701,-0.011903,-0.078957,0.170599,0.567863,-0.024920,2.339134,0.008742,-0.036672
0.552000,0.000000,0.090771,0.000000,0.231970,0.000000,0.000000,-0.003819,0.079840,-0.000311,0.221062,0.001186,0.007916,-0.013409,0.421403,-0.003962,1.110258,0.000463,-0.002189,0.781525,2.218335,0.036638,1.677244,-0.011926,-0.078855,0.175502,0.558721,-0.026243,2.297318,0.010206,-0.035574
0.556000,0.000000,0.092561,0.000000,0.236546,0.000000,0.000000,-0.003871,0.081531,-0.000327,0.225525,0.001188,0.007907,-0.012682,0.423616,-0.004076,1.119291,0.000503,-0.002294,0.790948,2.239757,0.038407,1.693613,-0.011951,-0.078750,0.180005,0.550600,-0.027583,2.253989,0.011579,-0.034469
0.560000,0.000000,0.094365,0.000000,0.241156,0.000000,0.000000,-0.003920,0.083231,-0.000344,0.230025,0.001190,0.007897,-0.011938,0.425800,-0.004194,1.128148,0.000547,-0.002395,0.799758,2.262077,0.040231,1.709801,-0.011978,-0.078642,0.184075,0.543453,-0.028930,2.209213,0.012858,-0.033366
0.564000,0.000000,0.096182,0.000000,0.245799,0.000000,0.000000,-0.003966,0.084940,-0.000361,0.234559,0.001193,0.007888,-0.011179,0.427957,-0.004318,1.136823,0.000597,-0.002493,0.807945,2.285252,0.042110,1.725807,-0.012008,-0.078530,0.187676,0.537229,-0.030273,2.163075,0.014036,-0.032270
0.568000,0.000000,0.098012,0.000000,0.250476,0.000000,0.000000,-0.004008,0.086657,-0.000379,0.239128,0.001195,0.007877,-0.010407,0.430091,-0.004446,1.145311,0.000651,-0.002587,0.815501,2.309233,0.044048,1.741626,-0.012040,-0.078414,0.190771,0.531875,-0.031602,2.115662,0.015109,-0.031189
0.572000,0.000000,0.099855,0.000000,0.255185,0.000000,0.000000,-0.004048,0.088382,-0.000397,0.243730,0.001198,0.007867,-0.009624,0.432206,-0.004580,1.153607,0.000708,-0.002678,0.822419,2.333968,0.046045,1.757256,-0.012076,-0.078296,0.193328,0.527329,-0.032905,2.067066,0.016075,-0.030126
0.576000,0.000000,0.101710,0.000000,0.259926,0.000000,0.000000,-0.004085,0.090116,-0.000416,0.248364,0.001201,0.007856,-0.008832,0.434305,-0.004719,1.161707,0.000770,-0.002765,0.828694,2.359404,0.048104,1.772696,-0.012114,-0.078174,0.195314,0.523529,-0.034174,2.017375,0.016928,-0.029085
0.580000,0.000000,0.103577,0.000000,0.264697,0.000000,0.000000,-0.004118,0.091859,-0.000435,0.253031,0.001204,0.007845,-0.008035,0.436390,-0.004862,1.169607,0.000834,-0.002850,0.834324,2.385481,0.050227,1.787944,-0.012155,-0.078050,0.196703,0.520405,-0.035397,1.966670,0.017667,-0.028068
0.584000,0.000000,0.105456,0.000000,0.269499,0.000000,0.000000,-0.004148,0.093610,-0.000455,0.257729,0.001208,0.007833,-0.007233,0.438465,-0.005011,1.177302,0.000901,-0.002931,0.839308,2.412142,0.052414,1.802999,-0.012199,-0.077922,0.197472,0.517888,-0.036565,1.915026,0.018290,-0.027077
0.588000,0.000000,0.107346,0.000000,0.274329,0.000000,0.000000,-0.004175,0.095369,-0.000475,0.262456,0.001211,0.007821,-0.006431,0.440530,-0.005163,1.184789,0.000970,-0.003008,0.843647,2.439321,0.054668,1.817859,-0.012247,-0.077792,0.197607,0.515901,-0.037668,1.862506,0.018794,-0.026113
0.592000,0.000000,0.109247,0.000000,0.279187,0.000000,0.000000,-0.004199,0.097136,-0.000496,0.267214,0.001215,0.007809,-0.005630,0.442589,-0.005319,1.192065,0.001040,-0.003083,0.847346,2.466956,0.056990,1.832523,-0.012297,-0.077659,0.197095,0.514367,-0.038696,1.809161,0.019178,-0.025175
0.596000,0.000000,0.111159,0.000000,0.284073,0.000000,0.000000,-0.004219,0.098911,-0.000518,0.272000,0.001220,0.007796,-0.004832,0.444643,-0.005479,1.199127,0.001112,-0.003156,0.850410,2.494978,0.059380,1.846991,-0.012351,-0.077524,0.195934,0.513207,-0.039642,1.755033,0.019441,-0.024263
0.600000,0.000000,0.113081,0.000000,0.288985,0.000000,0.000000,-0.004236,0.100695,-0.000540,0.276813,0.001224,0.007784,-0.004041,0.446692,-0.005643,1.205971,0.001185,-0.003225,0.852846,2.523321,0.061840,1.861262,-0.012407,-0.077386,0.194123,0.512338,-0.040495,1.700151,0.019584,-0.023377
0.604000,0.000000,0.115013,0.000000,0.293922,0.000000,0.000000,-0.004251,0.102487,-0.000563,0.281654,0.001229,0.007770,-0.003264,0.448739,-0.005809,1.212604,0.001258,-0.003292,0.854665,2.551914,0.064370,1.875335,-0.012466,-0.077246,0.187202,0.511684,-0.040900,1.653969,0.019605,-0.022762
0.608000,0.000000,0.116955,0.000000,0.298884,0.000000,0.000000,-0.004262,0.104287,-0.000587,0.286521,0.001235,0.007757,-0.002671,0.450784,-0.005966,1.219369,0.001330,-0.003362,0.856101,2.580688,0.066958,1.888770,-0.012529,-0.077103,0.125463,0.511349,-0.037881,1.717564,0.019464,-0.023711
0.612000,0.000000,0.118906,0.000000,0.303870,0.000000,0.000000,-0.004272,0.106095,-0.000611,0.291416,0.001240,0.007743,-0.002269,0.452828,-0.006118,1.226248,0.001402,-0.003427,0.857444,2.609569,0.069596,1.901114,-0.012594,-0.076957,0.084571,0.511133,-0.037524,1.727391,0.019202,-0.021547
0.616000,0.000000,0.120866,0.000000,0.308879,0.000000,0.000000,-0.004280,0.107912,-0.000636,0.296338,0.001246,0.007730,-0.001995,0.454871,-0.006272,1.233067,0.001472,-0.003480,0.858719,2.638485,0.072296,1.912482,-0.012662,-0.076811,0.057631,0.510886,-0.038377,1.699295,0.018833,-0.017935
0.620000,0.000000,0.122834,0.000000,0.313910,0.000000,0.000000,-0.004288,0.109736,-0.000661,0.301287,0.001252,0.007716,-0.001804,0.456913,-0.006431,1.239705,0.001541,-0.003517,0.859940,2.667364,0.075065,1.922998,-0.012732,-0.076665,0.040002,0.510484,-0.039645,1.644319,0.018364,-0.013856
0.624000,0.000000,0.124811,0.000000,0.318961,0.000000,0.000000,-0.004295,0.111569,-0.000687,0.306262,0.001258,0.007702,-0.001668,0.458953,-0.006595,1.246074,0.001608,-0.003540,0.861117,2.696134,0.077906,1.932791,-0.012805,-0.076520,0.028556,0.509822,-0.040908,1.570279,0.017797,-0.009879
