time,ref_q1,ref_q2,ref_q3,ref_q4,ref_q5,ref_q6,q1,q2,q3,q4,q5,q6,vel_q1,vel_q2,vel_q3,vel_q4,vel_q5,vel_q6,tau1,tau2,tau3,tau4,tau5,tau6
0.416000,0.000000,0.006975,0.000000,0.017825,0.000000,-0.003100,0.000259,0.005841,-0.000031,0.016500,-0.000006,-0.002484,-0.000065,0.057717,0.000213,0.146309,0.000075,-0.023661,-0.129434,0.480002,0.004343,0.307829,0.001426,-0.135976
0.420000,0.000000,0.007210,0.000000,0.018425,0.000000,-0.003204,0.000259,0.006073,-0.000030,0.017094,-0.000006,-0.002583,-0.000047,0.058143,0.000209,0.148990,0.000062,-0.024223,-0.129243,0.480134,0.004227,0.306698,0.001403,-0.137040
0.424000,0.000000,0.007449,0.000000,0.019037,0.000000,-0.003311,0.000258,0.006307,-0.000029,0.017700,-0.000006,-0.002683,-0.000034,0.058559,0.000203,0.151635,0.000048,-0.024798,-0.129075,0.482029,0.004119,0.306531,0.001395,-0.138083
0.428000,0.000000,0.007694,0.000000,0.019664,0.000000,-0.003420,0.000258,0.006542,-0.000028,0.018315,-0.000006,-0.002786,-0.000027,0.058973,0.000195,0.154275,0.000034,-0.025385,-0.128918,0.485713,0.004018,0.307358,0.001403,-0.139102
0.432000,0.000000,0.007945,0.000000,0.020303,0.000000,-0.003531,0.000258,0.006779,-0.000028,0.018942,-0.000006,-0.002891,-0.000026,0.059395,0.000183,0.156942,0.000020,-0.025981,-0.128759,0.491193,0.003928,0.309163,0.001426,-0.140094
0.436000,0.000000,0.008200,0.000000,0.020956,0.000000,-0.003645,0.000257,0.007018,-0.000027,0.019579,-0.000006,-0.002999,-0.000031,0.059832,0.000170,0.159664,0.000005,-0.026586,-0.128586,0.498460,0.003848,0.311891,0.001465,-0.141056
0.440000,0.000000,0.008461,0.000000,0.021623,0.000000,-0.003761,0.000257,0.007259,-0.000026,0.020228,-0.000006,-0.003110,-0.000043,0.060292,0.000155,0.162467,-0.000010,-0.027197,-0.128385,0.507488,0.003779,0.315452,0.001519,-0.141988
0.444000,0.000000,0.008728,0.000000,0.022304,0.000000,-0.003879,0.000257,0.007501,-0.000026,0.020888,-0.000006,-0.003222,-0.000061,0.060784,0.000138,0.165375,-0.000025,-0.027812,-0.128143,0.518234,0.003723,0.319725,0.001589,-0.142894
0.448000,0.000000,0.009000,0.000000,0.022999,0.000000,-0.004000,0.000256,0.007746,-0.000026,0.021560,-0.000006,-0.003338,-0.000085,0.061316,0.000119,0.168402,-0.000039,-0.028430,-0.127850,0.530640,0.003679,0.324568,0.001674,-0.143775
0.452000,0.000000,0.009277,0.000000,0.023708,0.000000,-0.004123,0.000255,0.007993,-0.000025,0.022244,-0.000007,-0.003456,-0.000113,0.061895,0.000100,0.171563,-0.000053,-0.029051,-0.127496,0.544632,0.003649,0.329824,0.001773,-0.144637
0.456000,0.000000,0.009560,0.000000,0.024431,0.000000,-0.004249,0.000255,0.008242,-0.000025,0.022942,-0.000007,-0.003576,-0.000146,0.062527,0.000081,0.174863,-0.000067,-0.029671,-0.127074,0.560122,0.003630,0.335330,0.001887,-0.145485
0.460000,0.000000,0.009849,0.000000,0.025169,0.000000,-0.004377,0.000254,0.008494,-0.000025,0.023653,-0.000007,-0.003699,-0.000181,0.063221,0.000061,0.178303,-0.000080,-0.030291,-0.126577,0.577008,0.003625,0.340927,0.002013,-0.146324
0.464000,0.000000,0.010143,0.000000,0.025920,0.000000,-0.004508,0.000253,0.008749,-0.000024,0.024379,-0.000008,-0.003824,-0.000218,0.063981,0.000041,0.181879,-0.000092,-0.030910,-0.126004,0.595176,0.003631,0.346460,0.002152,-0.147162
0.468000,0.000000,0.010443,0.000000,0.026687,0.000000,-0.004641,0.000251,0.009007,-0.000024,0.025119,-0.000008,-0.003952,-0.000255,0.064813,0.000021,0.185582,-0.000104,-0.031528,-0.125352,0.614501,0.003649,0.351791,0.002302,-0.148004
0.472000,0.000000,0.010748,0.000000,0.027468,0.000000,-0.004777,0.000250,0.009269,-0.000024,0.025874,-0.000009,-0.004083,-0.000292,0.065722,0.000003,0.189401,-0.000114,-0.032145,-0.124623,0.634849,0.003677,0.356802,0.002463,-0.148855
0.476000,0.000000,0.011060,0.000000,0.028264,0.000000,-0.004915,0.000249,0.009535,-0.000025,0.026645,-0.000010,-0.004216,-0.000328,0.066712,-0.000015,0.193319,-0.000123,-0.032760,-0.123821,0.656075,0.003716,0.361399,0.002632,-0.149723
0.480000,0.000000,0.011377,0.000000,0.029074,0.000000,-0.005056,0.000247,0.009804,-0.000025,0.027431,-0.000010,-0.004352,-0.000361,0.067786,-0.000032,0.197318,-0.000132,-0.033375,-0.122950,0.678031,0.003763,0.365513,0.002809,-0.150610
0.484000,0.000000,0.011700,0.000000,0.029900,0.000000,-0.005200,0.000245,0.010079,-0.000025,0.028234,-0.000011,-0.004490,-0.000391,0.068948,-0.000048,0.201379,-0.000138,-0.033990,-0.122016,0.700559,0.003818,0.369102,0.002993,-0.151522
0.488000,0.000000,0.012029,0.000000,0.030741,0.000000,-0.005346,0.000243,0.010358,-0.000025,0.029054,-0.000012,-0.004630,-0.000418,0.070198,-0.000061,0.205483,-0.000144,-0.034605,-0.121027,0.723501,0.003880,0.372155,0.003182,-0.152460
0.492000,0.000000,0.012364,0.000000,0.031596,0.000000,-0.005495,0.000241,0.010642,-0.000026,0.029890,-0.000013,-0.004773,-0.000441,0.071539,-0.000074,0.209610,-0.000148,-0.035222,-0.119990,0.746694,0.003948,0.374683,0.003374,-0.153426
0.496000,0.000000,0.012705,0.000000,0.032467,0.000000,-0.005646,0.000239,0.010932,-0.000026,0.030742,-0.000013,-0.004919,-0.000460,0.072970,-0.000084,0.213742,-0.000151,-0.035842,-0.118913,0.769976,0.004019,0.376725,0.003569,-0.154421
0.500000,0.000000,0.013051,0.000000,0.033354,0.000000,-0.005801,0.000237,0.011228,-0.000026,0.031611,-0.000014,-0.005067,-0.000475,0.074490,-0.000092,0.217864,-0.000152,-0.036465,-0.117804,0.793185,0.004093,0.378337,0.003765,-0.155445
0.504000,0.000000,0.013404,0.000000,0.034255,0.000000,-0.005957,0.000235,0.011530,-0.000027,0.032497,-0.000015,-0.005218,-0.000487,0.076099,-0.000098,0.221962,-0.000152,-0.037093,-0.116670,0.816162,0.004169,0.379596,0.003960,-0.156495
0.508000,0.000000,0.013763,0.000000,0.035173,0.000000,-0.006117,0.000232,0.011839,-0.000027,0.033399,-0.000016,-0.005371,-0.000495,0.077794,-0.000102,0.226025,-0.000151,-0.037726,-0.115519,0.838752,0.004245,0.380587,0.004153,-0.157570
0.512000,0.000000,0.014128,0.000000,0.036105,0.000000,-0.006279,0.000230,0.012155,-0.000028,0.034317,-0.000016,-0.005527,-0.000501,0.079573,-0.000104,0.230046,-0.000148,-0.038365,-0.114355,0.860806,0.004320,0.381407,0.004342,-0.158666
0.516000,0.000000,0.014499,0.000000,0.037054,0.000000,-0.006444,0.000228,0.012478,-0.000028,0.035251,-0.000017,-0.005686,-0.000504,0.081432,-0.000104,0.234020,-0.000144,-0.039010,-0.113182,0.882180,0.004392,0.382153,0.004527,-0.159780
0.520000,0.000000,0.014877,0.000000,0.038018,0.000000,-0.006612,0.000225,0.012809,-0.000029,0.036202,-0.000018,-0.005847,-0.000505,0.083366,-0.000102,0.237948,-0.000138,-0.039662,-0.112005,0.902740,0.004461,0.382923,0.004706,-0.160909
0.524000,0.000000,0.015260,0.000000,0.038998,0.000000,-0.006782,0.000223,0.013148,-0.000029,0.037167,-0.000019,-0.006011,-0.000506,0.085371,-0.000098,0.241831,-0.000131,-0.040322,-0.110824,0.922361,0.004524,0.383806,0.004877,-0.162048
0.528000,0.000000,0.015650,0.000000,0.039994,0.000000,-0.006956,0.000221,0.013495,-0.000030,0.038149,-0.000019,-0.006177,-0.000507,0.087442,-0.000091,0.245673,-0.000123,-0.040988,-0.109639,0.940929,0.004582,0.384887,0.005041,-0.163194
0.532000,0.000000,0.016046,0.000000,0.041006,0.000000,-0.007132,0.000218,0.013850,-0.000030,0.039145,-0.000020,-0.006346,-0.000508,0.089571,-0.000083,0.249482,-0.000114,-0.041662,-0.108451,0.958343,0.004632,0.386233,0.005194,-0.164342
0.536000,0.000000,0.016448,0.000000,0.042034,0.000000,-0.007310,0.000216,0.014214,-0.000030,0.040157,-0.000021,-0.006519,-0.000509,0.091754,-0.000073,0.253267,-0.000104,-0.042342,-0.107256,0.974510,0.004674,0.387900,0.005338,-0.165490
0.540000,0.000000,0.016857,0.000000,0.043078,0.000000,-0.007492,0.000213,0.014587,-0.000031,0.041184,-0.000021,-0.006693,-0.000513,0.093983,-0.000061,0.257037,-0.000093,-0.043028,-0.106051,0.989357,0.004707,0.389929,0.005470,-0.166634
0.544000,0.000000,0.017272,0.000000,0.044139,0.000000,-0.007676,0.000211,0.014969,-0.000031,0.042226,-0.000022,-0.006871,-0.000518,0.096251,-0.000048,0.260804,-0.000081,-0.043721,-0.104834,1.002819,0.004730,0.392342,0.005590,-0.167772
0.548000,0.000000,0.017693,0.000000,0.045215,0.000000,-0.007864,0.000209,0.015360,-0.000031,0.043283,-0.000022,-0.007052,-0.000525,0.098550,-0.000033,0.264579,-0.000069,-0.044418,-0.103599,1.014850,0.004743,0.395145,0.005698,-0.168903
0.552000,0.000000,0.018121,0.000000,0.046308,0.000000,-0.008054,0.000206,0.015760,-0.000031,0.044356,-0.000023,-0.007235,-0.000534,0.100873,-0.000017,0.268372,-0.000055,-0.045120,-0.102341,1.025417,0.004744,0.398329,0.005794,-0.170024
0.556000,0.000000,0.018555,0.000000,0.047418,0.000000,-0.008247,0.000204,0.016170,-0.000031,0.045444,-0.000023,-0.007421,-0.000546,0.103212,0.000001,0.272192,-0.000042,-0.045825,-0.101057,1.034502,0.004734,0.401871,0.005875,-0.171137
0.560000,0.000000,0.018995,0.000000,0.048544,0.000000,-0.008442,0.000201,0.016589,-0.000031,0.046547,-0.000023,-0.007611,-0.000561,0.105560,0.000019,0.276049,-0.000028,-0.046534,-0.099741,1.042103,0.004711,0.405736,0.005944,-0.172240
0.564000,0.000000,0.019442,0.000000,0.049686,0.000000,-0.008641,0.000198,0.017017,-0.000031,0.047666,-0.000024,-0.007803,-0.000577,0.107908,0.000038,0.279950,-0.000014,-0.047245,-0.098388,1.048233,0.004676,0.409879,0.005999,-0.173334
0.568000,0.000000,0.019896,0.000000,0.050845,0.000000,-0.008843,0.000196,0.017455,-0.000031,0.048801,-0.000024,-0.007998,-0.000595,0.110249,0.000058,0.283900,-0.000000,-0.047958,-0.096995,1.052919,0.004628,0.414248,0.006041,-0.174422
0.572000,0.000000,0.020356,0.000000,0.052021,0.000000,-0.009047,0.000193,0.017902,-0.000031,0.049951,-0.000024,-0.008196,-0.000615,0.112575,0.000078,0.287901,0.000014,-0.048673,-0.095559,1.056204,0.004567,0.418786,0.006069,-0.175503
0.576000,0.000000,0.020823,0.000000,0.053213,0.000000,-0.009254,0.000190,0.018359,-0.000031,0.051118,-0.000024,-0.008396,-0.000637,0.114880,0.000099,0.291957,0.000028,-0.049388,-0.094077,1.058144,0.004493,0.423435,0.006085,-0.176581
0.580000,0.000000,0.021296,0.000000,0.054422,0.000000,-0.009465,0.000187,0.018824,-0.000030,0.052301,-0.000024,-0.008600,-0.000659,0.117155,0.000119,0.296065,0.000041,-0.050104,-0.092547,1.058809,0.004407,0.428139,0.006088,-0.177657
0.584000,0.000000,0.021775,0.000000,0.055648,0.000000,-0.009678,0.000184,0.019299,-0.000030,0.053502,-0.000024,-0.008807,-0.000705,0.119396,0.000139,0.300269,0.000054,-0.050820,-0.090885,1.058282,0.004311,0.432708,0.006080,-0.178730
0.588000,0.000000,0.022262,0.000000,0.056891,0.000000,-0.009894,0.000180,0.019782,-0.000029,0.054719,-0.000024,-0.009016,-0.000772,0.121595,0.000158,0.304551,0.000066,-0.051535,-0.089048,1.056655,0.004206,0.437053,0.006060,-0.179807
0.592000,0.000000,0.022755,0.000000,0.058151,0.000000,-0.010113,0.000176,0.020275,-0.000029,0.055954,-0.000024,-0.009229,-0.000851,0.123748,0.000177,0.308886,0.000078,-0.052248,-0.087015,1.054035,0.004090,0.441135,0.006031,-0.180891
0.596000,0.000000,0.023254,0.000000,0.059427,0.000000,-0.010335,0.000172,0.020775,-0.000028,0.057206,-0.000024,-0.009444,-0.000936,0.125848,0.000196,0.313250,0.000088,-0.052959,-0.084778,1.050535,0.003963,0.444947,0.005992,-0.181987
0.600000,0.000000,0.023760,0.000000,0.060721,0.000000,-0.010560,0.000167,0.021284,-0.000027,0.058476,-0.000024,-0.009663,-0.001022,0.127892,0.000215,0.317625,0.000098,-0.053669,-0.082337,1.046278,0.003825,0.448504,0.005944,-0.183098
0.604000,0.000000,0.024273,0.000000,0.062031,0.000000,-0.010788,0.000162,0.021801,-0.000026,0.059764,-0.000024,-0.009884,-0.001107,0.129875,0.000234,0.321995,0.000107,-0.054379,-0.079699,1.041395,0.003676,0.451843,0.005890,-0.184224
0.608000,0.000000,0.024793,0.000000,0.063359,0.000000,-0.011019,0.000157,0.022326,-0.000025,0.061069,-0.000023,-0.010108,-0.001189,0.131795,0.000252,0.326347,0.000115,-0.055091,-0.076873,1.036021,0.003517,0.455013,0.005829,-0.185365
0.612000,0.000000,0.025319,0.000000,0.064704,0.000000,-0.011253,0.000151,0.022858,-0.000025,0.062392,-0.000023,-0.010335,-0.001266,0.133649,0.000270,0.330672,0.000122,-0.055804,-0.073871,1.030296,0.003347,0.458073,0.005763,-0.186519
0.616000,0.000000,0.025852,0.000000,0.066066,0.000000,-0.011490,0.000145,0.023397,-0.000023,0.063732,-0.000023,-0.010565,-0.001337,0.135435,0.000287,0.334967,0.000127,-0.056520,-0.070705,1.024364,0.003169,0.461085,0.005693,-0.187685
0.620000,0.000000,0.026391,0.000000,0.067445,0.000000,-0.011730,0.000138,0.023944,-0.000022,0.065090,-0.000023,-0.010798,-0.001405,0.137151,0.000303,0.339229,0.000132,-0.057239,-0.067384,1.018370,0.002982,0.464109,0.005621,-0.188860
0.624000,0.000000,0.026938,0.000000,0.068841,0.000000,-0.011972,0.000131,0.024497,-0.000021,0.066464,-0.000022,-0.011034,-0.001468,0.138799,0.000319,0.343458,0.000135,-0.057962,-0.063918,1.012460,0.002787,0.467202,0.005547,-0.190041
0.628000,0.000000,0.027491,0.000000,0.070255,0.000000,-0.012218,0.000124,0.025057,-0.000020,0.067856,-0.000022,-0.011273,-0.001528,0.140377,0.000333,0.347658,0.000137,-0.058689,-0.060313,1.006778,0.002586,0.470416,0.005474,-0.191225
0.632000,0.000000,0.028051,0.000000,0.071685,0.000000,-0.012467,0.000117,0.025622,-0.000019,0.069264,-0.000022,-0.011515,-0.001586,0.141886,0.000345,0.351833,0.000137,-0.059420,-0.056572,1.001465,0.002378,0.473791,0.005402,-0.192410
0.636000,0.000000,0.028617,0.000000,0.073133,0.000000,-0.012719,0.000109,0.026194,-0.000017,0.070690,-0.000022,-0.011760,-0.001643,0.143330,0.000357,0.355988,0.000136,-0.060154,-0.052698,0.996659,0.002165,0.477360,0.005332,-0.193593
0.640000,0.000000,0.029191,0.000000,0.074599,0.000000,-0.012974,0.000101,0.026771,-0.000016,0.072132,-0.000021,-0.012007,-0.001700,0.144709,0.000367,0.360130,0.000135,-0.060890,-0.048689,0.992493,0.001947,0.481143,0.005267,-0.194773
0.644000,0.000000,0.029771,0.000000,0.076081,0.000000,-0.013232,0.000093,0.027354,-0.000015,0.073590,-0.000021,-0.012258,-0.001758,0.146026,0.000377,0.364266,0.000131,-0.061630,-0.044543,0.989094,0.001725,0.485152,0.005206,-0.195948
0.648000,0.000000,0.030358,0.000000,0.077581,0.000000,-0.013492,0.000085,0.027941,-0.000013,0.075066,-0.000021,-0.012512,-0.001817,0.147286,0.000386,0.368401,0.000127,-0.062372,-0.040255,0.986579,0.001499,0.489388,0.005151,-0.197117
0.652000,0.000000,0.030952,0.000000,0.079099,0.000000,-0.013756,0.000076,0.028534,-0.000012,0.076558,-0.000021,-0.012769,-0.001878,0.148492,0.000394,0.372542,0.000122,-0.063115,-0.035822,0.985058,0.001269,0.493844,0.005104,-0.198279
0.656000,0.000000,0.031552,0.000000,0.080633,0.000000,-0.014023,0.000067,0.029131,-0.000010,0.078067,-0.000020,-0.013029,-0.001941,0.149649,0.000402,0.376693,0.000115,-0.063860,-0.031237,0.984631,0.001034,0.498506,0.005064,-0.199435
0.660000,0.000000,0.032159,0.000000,0.082185,0.000000,-0.014293,0.000058,0.029733,-0.000009,0.079592,-0.000020,-0.013292,-0.002007,0.150763,0.000410,0.380858,0.000108,-0.064605,-0.026496,0.985388,0.000796,0.503354,0.005034,-0.200583
0.664000,0.000000,0.032774,0.000000,0.083755,0.000000,-0.014566,0.000048,0.030339,-0.000007,0.081135,-0.000020,-0.013558,-0.002075,0.151837,0.000417,0.385040,0.000100,-0.065351,-0.021594,0.987405,0.000554,0.508365,0.005013,-0.201725
0.668000,0.000000,0.033395,0.000000,0.085342,0.000000,-0.014842,0.000038,0.030950,-0.000006,0.082694,-0.000020,-0.013827,-0.002144,0.152879,0.000425,0.389241,0.000091,-0.066096,-0.016528,0.990750,0.000306,0.513513,0.005003,-0.202861
0.672000,0.000000,0.034022,0.000000,0.086946,0.000000,-0.015121,0.000028,0.031564,-0.000004,0.084271,-0.000020,-0.014099,-0.002215,0.153895,0.000434,0.393462,0.000081,-0.066841,-0.011294,0.995474,0.000053,0.518771,0.005004,-0.203993
0.676000,0.000000,0.034657,0.000000,0.088567,0.000000,-0.015403,0.000017,0.032183,-0.000002,0.085864,-0.000020,-0.014374,-0.002286,0.154890,0.000443,0.397701,0.000071,-0.067586,-0.005891,1.001617,-0.000205,0.524115,0.005016,-0.205120
0.680000,0.000000,0.035298,0.000000,0.090206,0.000000,-0.015688,0.000006,0.032805,-0.000001,0.087475,-0.000020,-0.014653,-0.002358,0.155871,0.000453,0.401958,0.000060,-0.068330,-0.000319,1.009206,-0.000471,0.529520,0.005041,-0.206245
0.684000,0.000000,0.035946,0.000000,0.091863,0.000000,-0.015976,-0.000005,0.033432,0.000001,0.089103,-0.000020,-0.014934,-0.002430,0.156845,0.000465,0.406230,0.000049,-0.069073,0.005421,1.018254,-0.000745,0.534966,0.005077,-0.207367
0.688000,0.000000,0.036601,0.000000,0.093537,0.000000,-0.016267,-0.000017,0.034062,0.000003,0.090748,-0.000020,-0.015218,-0.002501,0.157818,0.000477,0.410516,0.000038,-0.069815,0.011326,1.028759,-0.001027,0.540435,0.005126,-0.208488
0.692000,0.000000,0.037263,0.000000,0.095228,0.000000,-0.016561,-0.000029,0.034696,0.000005,0.092410,-0.000020,-0.015506,-0.002570,0.158797,0.000491,0.414812,0.000026,-0.070556,0.017392,1.040708,-0.001319,0.545913,0.005188,-0.209608
0.696000,0.000000,0.037932,0.000000,0.096936,0.000000,-0.016859,-0.000041,0.035335,0.000006,0.094090,-0.000021,-0.015796,-0.002637,0.159788,0.000507,0.419114,0.000015,-0.071296,0.023615,1.054073,-0.001623,0.551392,0.005261,-0.210728
0.700000,0.000000,0.038607,0.000000,0.098662,0.000000,-0.017159,-0.000054,0.035977,0.000008,0.095787,-0.000021,-0.016089,-0.002702,0.160798,0.000525,0.423421,0.000004,-0.072036,0.029989,1.068813,-0.001938,0.556866,0.005346,-0.211848
0.704000,0.000000,0.039289,0.000000,0.100406,0.000000,-0.017462,-0.000066,0.036623,0.000010,0.097502,-0.000021,-0.016386,-0.002764,0.161832,0.000544,0.427728,-0.000007,-0.072774,0.036508,1.084876,-0.002268,0.562334,0.005444,-0.212969
0.708000,0.000000,0.039978,0.000000,0.102166,0.000000,-0.017768,-0.000080,0.037273,0.000013,0.099234,-0.000022,-0.016685,-0.002824,0.162897,0.000565,0.432033,-0.000018,-0.073512,0.043166,1.102197,-0.002612,0.567796,0.005552,-0.214091
0.712000,0.000000,0.040674,0.000000,0.103944,0.000000,-0.018077,-0.000093,0.037928,0.000015,0.100983,-0.000022,-0.016988,-0.002880,0.163997,0.000588,0.436332,-0.000028,-0.074249,0.049955,1.120700,-0.002972,0.573258,0.005671,-0.215213
0.716000,0.000000,0.041376,0.000000,0.105739,0.000000,-0.018389,-0.000107,0.038588,0.000017,0.102750,-0.000022,-0.017293,-0.002934,0.165138,0.000614,0.440624,-0.000038,-0.074986,0.056869,1.140299,-0.003350,0.578726,0.005800,-0.216336
0.720000,0.000000,0.042086,0.000000,0.107552,0.000000,-0.018705,-0.000121,0.039252,0.000019,0.104534,-0.000023,-0.017602,-0.002984,0.166324,0.000641,0.444907,-0.000047,-0.075722,0.063901,1.160898,-0.003746,0.584209,0.005938,-0.217458
0.724000,0.000000,0.042802,0.000000,0.109382,0.000000,-0.019023,-0.000135,0.039921,0.000022,0.106335,-0.000024,-0.017913,-0.003032,0.167559,0.000670,0.449179,-0.000056,-0.076458,0.071046,1.182395,-0.004162,0.589716,0.006085,-0.218580
0.728000,0.000000,0.043524,0.000000,0.111229,0.000000,-0.019344,-0.000149,0.040595,0.000025,0.108154,-0.000024,-0.018227,-0.003078,0.168847,0.000701,0.453439,-0.000063,-0.077193,0.078298,1.204677,-0.004599,0.595258,0.006239,-0.219701
0.732000,0.000000,0.044254,0.000000,0.113093,0.000000,-0.019668,-0.000164,0.041274,0.000027,0.109989,-0.000025,-0.018545,-0.003123,0.170190,0.000734,0.457691,-0.000070,-0.077928,0.085658,1.227628,-0.005058,0.600832,0.006400,-0.220821
0.736000,0.000000,0.044990,0.000000,0.114975,0.000000,-0.019996,-0.000179,0.041959,0.000030,0.111842,-0.000025,-0.018865,-0.003172,0.171592,0.000768,0.461941,-0.000075,-0.078661,0.093138,1.251125,-0.005539,0.606424,0.006566,-0.221938
0.740000,0.000000,0.045733,0.000000,0.116873,0.000000,-0.020326,-0.000194,0.042649,0.000033,0.113711,-0.000026,-0.019189,-0.003224,0.173053,0.000803,0.466185,-0.000080,-0.079394,0.100741,1.275042,-0.006043,0.612035,0.006737,-0.223052
0.744000,0.000000,0.046483,0.000000,0.118789,0.000000,-0.020659,-0.000209,0.043346,0.000036,0.115598,-0.000027,-0.019515,-0.003277,0.174575,0.000841,0.470417,-0.000084,-0.080126,0.108469,1.299251,-0.006571,0.617676,0.006911,-0.224165
0.748000,0.000000,0.047239,0.000000,0.120722,0.000000,-0.020995,-0.000225,0.044049,0.000040,0.117502,-0.000027,-0.019845,-0.003330,0.176159,0.000879,0.474635,-0.000086,-0.080856,0.116320,1.323621,-0.007125,0.623359,0.007088,-0.225276
0.752000,0.000000,0.048002,0.000000,0.122672,0.000000,-0.021334,-0.000240,0.044758,0.000043,0.119423,-0.000028,-0.020177,-0.003381,0.177803,0.000919,0.478835,-0.000088,-0.081585,0.124291,1.348024,-0.007704,0.629099,0.007266,-0.226384
0.756000,0.000000,0.048772,0.000000,0.124639,0.000000,-0.021676,-0.000257,0.045474,0.000047,0.121361,-0.000029,-0.020513,-0.003431,0.179508,0.000960,0.483016,-0.000088,-0.082313,0.132378,1.372331,-0.008309,0.634909,0.007443,-0.227490
0.760000,0.000000,0.049548,0.000000,0.126623,0.000000,-0.022021,-0.000273,0.046197,0.000051,0.123315,-0.000029,-0.020851,-0.003480,0.181273,0.001002,0.487180,-0.000087,-0.083040,0.140579,1.396415,-0.008941,0.640802,0.007620,-0.228592
0.764000,0.000000,0.050331,0.000000,0.128624,0.000000,-0.022369,-0.000289,0.046927,0.000055,0.125286,-0.000030,-0.021192,-0.003528,0.183094,0.001045,0.491325,-0.000085,-0.083766,0.148891,1.420155,-0.009599,0.646790,0.007795,-0.229690
0.768000,0.000000,0.051121,0.000000,0.130642,0.000000,-0.022720,-0.000306,0.047665,0.000059,0.127274,-0.000031,-0.021537,-0.003574,0.184970,0.001087,0.495453,-0.000082,-0.084490,0.157310,1.443435,-0.010283,0.652880,0.007966,-0.230783
