__time,/joint_states/header/stamp,/joint_states/left_ankle_pitch/effort,/joint_states/left_ankle_pitch/position,/joint_states/left_ankle_pitch/velocity,/joint_states/left_ankle_roll/effort,/joint_states/left_ankle_roll/position,/joint_states/left_ankle_roll/velocity,/joint_states/left_hip_pitch/effort,/joint_states/left_hip_pitch/position,/joint_states/left_hip_pitch/velocity,/joint_states/left_hip_roll/effort,/joint_states/left_hip_roll/position,/joint_states/left_hip_roll/velocity,/joint_states/left_hip_yaw/effort,/joint_states/left_hip_yaw/position,/joint_states/left_hip_yaw/velocity,/joint_states/left_knee/effort,/joint_states/left_knee/position,/joint_states/left_knee/velocity,/joint_states/right_ankle_pitch/effort,/joint_states/right_ankle_pitch/position,/joint_states/right_ankle_pitch/velocity,/joint_states/right_ankle_roll/effort,/joint_states/right_ankle_roll/position,/joint_states/right_ankle_roll/velocity,/joint_states/right_hip_pitch/effort,/joint_states/right_hip_pitch/position,/joint_states/right_hip_pitch/velocity,/joint_states/right_hip_roll/effort,/joint_states/right_hip_roll/position,/joint_states/right_hip_roll/velocity,/joint_states/right_hip_yaw/effort,/joint_states/right_hip_yaw/position,/joint_states/right_hip_yaw/velocity,/joint_states/right_knee/effort,/joint_states/right_knee/position,/joint_states/right_knee/velocity
1769069478.769066,1769069478.768625498,-0.005927574,-0.000034184,-0.022299636,0.020550949,-0.000127831,0.000601084,0.034732636,-0.000085220,0.003564848,-0.020380946,0.000127830,0.031724129,-0.003138640,0.000076699,0.020634970,-0.020534497,-0.000127830,-0.039450448,0.057448071,0.000051282,0.034446470,-0.003725597,0.000031958,0.019458355,0.006601876,-0.000085220,-0.006255350,-0.020321583,-0.000213051,-0.037533250,0.011337471,0.000000000,-0.004974559,-0.012402986,-0.000042610,-0.021330437
1769069478.779052,1769069478.778617144,-0.018728639,0.000034189,0.007934068,-0.009147879,-0.000063916,0.029810703,0.029594261,-0.000085220,0.016371803,-0.000546071,0.000000000,-0.018951494,-0.026931209,0.000000000,-0.018088492,0.001425111,-0.000127830,-0.038550947,-0.025670274,-0.000068373,-0.025260174,0.001636628,0.000063916,0.041401418,0.016401798,0.000000000,0.028905861,-0.032510437,-0.000213051,-0.033678528,0.027671816,0.000000000,-0.002399881,0.037365299,-0.000127830,-0.059496075
1769069478.789105,1769069478.788609505,0.010284312,-0.000017092,-0.017075058,0.008557415,-0.000095874,0.003389196,-0.020955827,-0.000170441,-0.047915358,-0.004374529,0.000085220,0.009300322,0.002814407,0.000000000,-0.024843145,0.014166879,-0.000170441,-0.064356953,-0.030452300,-0.000051280,-0.016285184,-0.005805591,-0.000031958,-0.005326273,0.048373733,0.000042610,0.048409835,0.022362750,-0.000085220,0.033340510,0.018222636,0.000038350,0.019045224,0.018880678,-0.000085220,-0.055215746
1769069478.799104,1769069478.798611641,-0.045954724,-0.000051279,-0.038648979,0.005462650,-0.000095874,0.010692086,-0.013582072,-0.000170441,-0.032364413,-0.015354411,0.000000000,-0.028895305,-0.011733223,0.000038350,-0.001119325,0.009147685,0.000085220,0.062209085,0.047510489,0.000017096,0.015425641,-0.005105652,0.000095874,0.050892902,0.017282635,0.000000000,0.025106765,0.030408131,-0.000213051,-0.056503449,0.009583394,-0.000076699,-0.040347960,-0.017507415,-0.000042610,-0.032407872
1769069478.809331,1769069478.808649063,0.004957252,0.000017099,-0.000636965,0.016202208,-0.000159789,-0.020770724,0.041285563,-0.000085220,0.005604420,0.025937870,0.000042610,0.001237942,0.027529197,0.000038350,0.003225920,0.035855819,-0.000042610,0.017413773,0.024066127,0.000034188,0.023552903,-0.020286641,0.000000000,0.009461812,0.002757928,-0.000213051,-0.071191080,0.039297532,-0.000127830,0.017800828,0.005545354,0.000000000,0.002169020,0.014922774,0.000042610,0.016461618
1769069478.819239,1769069478.818749666,0.045777599,0.000051292,0.010394204,-0.002192460,-0.000223705,-0.057032838,0.065373220,-0.000127830,-0.015253683,-0.036274981,0.000000000,-0.036906738,0.014776313,0.000000000,-0.013589451,0.032015938,0.000000000,0.027128780,0.017719535,0.000000001,0.008607079,-0.014394516,-0.000063916,-0.036139912,0.024208726,-0.000085220,-0.016615242,0.103919119,-0.000213051,-0.025282856,0.005596394,-0.000038350,-0.021465700,-0.017326165,0.000000000,-0.005334146
1769069478.829037,1769069478.828651667,0.021816711,-0.000034184,-0.025320748,-0.003578223,-0.000127831,-0.010894668,0.032195114,-0.000085220,0.008010427,0.007491295,0.000042610,-0.023093143,0.009670973,0.000000000,-0.013053839,0.018560307,0.000042610,0.035436723,-0.003694804,-0.000051275,-0.018823226,0.013672577,-0.000159789,-0.070467820,0.008916382,-0.000042610,0.001151449,0.005758061,-0.000085220,0.032294277,-0.010559469,0.000076699,0.031209340,-0.022765031,0.000000000,-0.016610397
1769069478.839223,1769069478.838738918,0.004776480,0.000068379,0.018942284,-0.000189779,-0.000127831,-0.003062166,0.002449864,-0.000042610,0.024079870,0.020336954,0.000127830,0.041048817,0.028663063,0.000191748,0.076870613,0.014734240,-0.000085220,-0.014421223,0.025589502,-0.000017092,-0.002023641,-0.008877724,-0.000095873,-0.036256379,0.004492097,-0.000127830,-0.031394344,0.038918838,-0.000085220,0.022707056,0.009510597,-0.000038350,-0.028779188,0.010370889,0.000042610,0.016986880
1769069478.849073,1769069478.848624706,0.008349435,0.000068377,0.020170856,0.010962824,-0.000063916,0.025810366,0.008062660,-0.000127830,-0.024725860,-0.036643323,0.000085220,0.010932107,-0.022058945,0.000038350,0.004140370,-0.015134137,-0.000042610,-0.007113424,0.021851317,-0.000017093,0.000747635,-0.009254577,-0.000031958,-0.002692587,-0.018996384,0.000000000,0.023861101,0.007977340,-0.000042610,0.030749710,0.034943633,-0.000038350,-0.020344701,0.053413864,0.000000000,0.005739655
1769069478.859282,1769069478.858679771,0.006082634,0.000017094,-0.001965679,0.012127247,-0.000031958,0.041294528,0.004101988,-0.000085220,0.007560839,-0.023430536,0.000127830,0.029561030,0.008593724,0.000038350,0.000697913,0.001363721,-0.000085220,-0.028186182,0.004514146,-0.000085467,-0.026257987,-0.012920034,-0.000031958,-0.010253055,0.011928643,0.000000000,0.025015872,-0.005187194,-0.000170441,-0.023667738,-0.007390015,0.000000000,-0.001373128,-0.017229769,0.000000000,-0.012723441
