__time,/joint_states/header/stamp,/joint_states/left_ankle_pitch/effort,/joint_states/left_ankle_pitch/position,/joint_states/left_ankle_pitch/velocity,/joint_states/left_ankle_roll/effort,/joint_states/left_ankle_roll/position,/joint_states/left_ankle_roll/velocity,/joint_states/left_hip_pitch/effort,/joint_states/left_hip_pitch/position,/joint_states/left_hip_pitch/velocity,/joint_states/left_hip_roll/effort,/joint_states/left_hip_roll/position,/joint_states/left_hip_roll/velocity,/joint_states/left_hip_yaw/effort,/joint_states/left_hip_yaw/position,/joint_states/left_hip_yaw/velocity,/joint_states/left_knee/effort,/joint_states/left_knee/position,/joint_states/left_knee/velocity,/joint_states/right_ankle_pitch/effort,/joint_states/right_ankle_pitch/position,/joint_states/right_ankle_pitch/velocity,/joint_states/right_ankle_roll/effort,/joint_states/right_ankle_roll/position,/joint_states/right_ankle_roll/velocity,/joint_states/right_hip_pitch/effort,/joint_states/right_hip_pitch/position,/joint_states/right_hip_pitch/velocity,/joint_states/right_hip_roll/effort,/joint_states/right_hip_roll/position,/joint_states/right_hip_roll/velocity,/joint_states/right_hip_yaw/effort,/joint_states/right_hip_yaw/position,/joint_states/right_hip_yaw/velocity,/joint_states/right_knee/effort,/joint_states/right_knee/position,/joint_states/right_knee/velocity
1769071424.660836,1769071424.660480738,0.011836672,0.000000000,0.019365294,0.001133704,0.000000000,0.056946747,-0.000258653,-0.000042610,0.015950674,-0.042196952,0.000085220,-0.017159916,0.203891486,-0.002109224,-0.025380170,-0.809151769,0.005155828,0.007755890,-0.040422668,0.000376195,-0.000138753,-0.014707240,0.000703077,0.001750048,0.009699435,-0.000085220,0.008902649,0.074137054,-0.000042610,0.040993351,-0.002760073,0.000000000,-0.003458526,0.008812616,-0.000042610,-0.029109664
1769071424.670894,1769071424.670519590,-0.001261020,-0.000136732,-0.047841934,0.006672070,-0.000255663,-0.061121570,0.003234445,-0.000127830,-0.021234553,0.009463143,0.000000000,-0.056019031,0.214783877,-0.002032525,0.017529450,-0.749537230,0.005198439,0.038226865,-0.069039586,0.000341984,-0.019893103,-0.012565809,0.000639161,-0.035996169,0.012307473,-0.000170441,-0.041343074,0.043158412,-0.000085220,0.020768035,-0.045704301,0.000000000,-0.014111455,0.007829134,0.000000000,-0.004813027
1769071424.681127,1769071424.680542469,-0.043685059,-0.000102552,-0.031424070,-0.017683109,-0.000191747,-0.028653193,0.012499306,-0.000042610,0.017506935,-0.075030997,0.000170441,0.019250756,0.222458497,-0.002109224,-0.026413007,-0.820723414,0.005113218,-0.011531834,-0.077825291,0.000342002,-0.017537981,-0.046318448,0.000703077,-0.005090957,0.004310451,-0.000042610,0.025268791,0.059034999,-0.000085220,0.031154998,-0.015332730,-0.000076699,-0.040075656,0.001488108,0.000000000,-0.006690881
1769071424.690873,1769071424.690551281,0.052604612,-0.000034186,0.016711603,0.003218713,-0.000063916,0.023439284,0.002469358,-0.000085220,-0.000288372,0.008669152,0.000085220,-0.029924210,0.200221151,-0.002070874,0.005410659,-0.773741722,0.005198439,0.039421361,-0.038647072,0.000376214,-0.004227194,-0.015669943,0.000766994,0.033727174,0.037347279,-0.000127830,0.000810996,0.029827548,-0.000127830,0.008000214,0.003852118,0.000076699,0.035240427,0.061076950,0.000000000,0.001205927
1769071424.700987,1769071424.700596094,0.051861096,-0.000085462,-0.014753130,0.033822475,-0.000159789,-0.009949779,0.009707489,-0.000127830,-0.016623555,-0.038772535,0.000000000,-0.067469992,0.207041621,-0.002070874,-0.005932281,-0.763148487,0.005070609,-0.020383883,-0.030906514,0.000376177,-0.005037675,-0.021555922,0.000639161,-0.032352740,-0.014722107,-0.000170441,-0.035944674,-0.022974839,-0.000085220,0.015551405,0.020213200,-0.000038350,-0.021294558,-0.011457366,-0.000127830,-0.075821735
1769071424.711061,1769071424.710533857,0.001334694,-0.000034186,0.007220398,-0.014815636,-0.000063916,0.028990417,0.066332310,-0.000127830,-0.024497742,-0.000668375,0.000213051,0.036353245,0.191746429,-0.001994175,0.032504793,-0.769757032,0.005198439,0.041303810,-0.047267272,0.000376214,-0.005048205,-0.005103328,0.000766994,0.023861961,-0.019823629,-0.000127830,-0.028398529,0.067761630,-0.000042610,0.037728075,-0.024457010,-0.000038350,-0.020723533,-0.010484198,0.000085220,0.034465045
1769071424.721139,1769071424.720584631,-0.011163067,-0.000017093,0.012959087,0.005483190,-0.000031958,0.045945351,-0.026349375,-0.000085220,-0.003165802,0.009633960,0.000042610,-0.039537925,0.210426480,-0.002070874,-0.004528834,-0.785467029,0.005113218,-0.011306907,-0.093918953,0.000410388,0.010336833,-0.029652558,0.000703077,0.003712743,0.043865435,-0.000213051,-0.055435162,-0.019270709,-0.000127830,-0.014388024,-0.006125452,0.000000000,-0.004257982,0.005465577,-0.000042610,-0.026725953
1769071424.731374,1769071424.730594873,-0.005556624,0.000000000,0.025583650,-0.005710603,0.000000000,0.068257127,0.012209251,-0.000127830,-0.021155892,-0.045485537,0.000213051,0.023694115,0.201330557,-0.002109224,-0.022738878,-0.798110664,0.005070609,-0.027041607,-0.047626588,0.000393321,0.006816164,-0.019139150,0.000798952,0.049906480,0.050233588,-0.000127830,-0.004448905,-0.000784110,-0.000085220,0.019005356,-0.003476823,0.000000000,0.001113372,0.032207489,-0.000042610,-0.021472886
1769071424.741066,1769071424.740564823,0.059371053,0.000000001,0.018278580,0.004047725,-0.000063916,0.023621058,-0.004102472,-0.000042610,0.011843097,0.055850640,0.000085220,-0.013820350,0.218823731,-0.002032525,0.010451950,-0.774127781,0.005070609,-0.018672876,-0.071743329,0.000359108,-0.016541110,-0.033646168,0.000735035,0.019561125,0.019755110,0.000000000,0.042254642,0.004657651,-0.000170441,-0.026081361,-0.018419061,-0.000076699,-0.029331630,0.056608293,0.000085220,0.027802391
1769071424.750997,1769071424.750535011,0.058386256,-0.000068366,-0.010068531,-0.012315654,-0.000191747,-0.023264464,0.025393628,0.000000000,0.041368548,-0.024776487,0.000127830,-0.001031137,0.230724707,-0.002109224,-0.015289715,-0.803042352,0.005070609,-0.026764624,-0.084123205,0.000342022,-0.020446979,-0.009571331,0.000766994,0.030475047,0.017823784,-0.000042610,0.028239511,-0.022308169,-0.000127830,-0.003966513,-0.003299294,0.000000000,-0.005523384,0.006349164,-0.000042610,-0.034452457
